SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
2253,13,69825,212,18,0.1,"0,00",49:16.5,F11ZV2Q7TT8YT9SOLNTN
2254,8,70280,136,18,NULL,"0,00",47:25.9,25P7FGDDU6UGEYBHJGHY
2255,12,51657,243,14,NULL,"0,00",56:28.0,YAXSEZMJA0NWKCWCRFMC
2256,12,45620,184,12,NULL,"0,00",50:45.9,ZMDHEBH717BPI3URF1HR
2257,13,60613,99,16,NULL,"0,00",37:32.8,J57KUME4S0VMSYNJAZN4
2258,2,31878,318,9,0.2,"0,00",10:24.2,8TB6181KCE4K0GH6XKP2
2259,19,52335,56,14,NULL,"0,00",40:28.4,96G3P57841TMHBCVDSDC
2260,7,7765,134,2,NULL,"0,00",01:42.2,GMQ1RI5DDFY29YNV3B3U
2261,3,73316,306,19,0.2,"0,00",40:54.4,7CAXJ45BJSBPITJP1YM1
2262,20,31072,9,8,0.1,"0,00",35:24.5,QMUK7DP0AGAI78AF47E0
2263,2,36844,382,10,NULL,"0,00",24:03.6,UNNCQ5352DGSHGPGCBRG
2264,9,32701,118,9,0.2,"0,00",39:04.0,9B17BK89XQ81SWZ78H8L
2265,10,63133,4,16,NULL,"0,00",52:29.5,72TQPRLZRWNKRLBM4EKU
2266,2,53402,341,14,NULL,"0,00",10:51.2,5N8QPKP83UJUG187GLTN
2267,12,66361,431,17,NULL,"0,00",41:49.3,5ULH1ANK42NQY2FLZ07V
2268,2,3533,439,1,NULL,"0,00",04:22.3,O14PBJ2FOTR7LZTN9O91
2269,6,59831,74,16,NULL,"0,00",29:27.8,ZRV3HYTLGKLSJGSGRQRK
2270,20,86054,412,22,NULL,"0,00",46:47.5,F9WJC2LYQCXT2OA9LTL9
2271,2,7545,264,2,0.2,"0,00",57:16.9,785E2J16IYIGIJHYK4V7
2272,20,73359,32,19,NULL,"0,00",08:34.4,Q8OYGRH75W5BB81R59JK
2273,20,19638,316,5,NULL,"0,00",50:44.0,8EFCK5TA1OP26G0HGMRJ
2274,11,35162,305,9,NULL,"0,00",28:10.3,C1C56AG6FUCMVIT8MWMO
2275,4,4854,172,2,NULL,"0,00",00:43.2,47G95R0AONS0TVD27DUC
2276,12,97714,105,25,NULL,"0,00",04:31.9,MTDFBY68UQ5V17TWW1IF
2277,17,55687,379,15,NULL,"0,00",04:57.9,Q7KL1MG6EIRBTIE3TUTT
2278,17,6048,36,2,NULL,"0,00",55:02.0,UWN5SOJ5ABBW7WMSU9BP
2279,1,44080,273,12,NULL,"0,00",56:24.6,F7DJ8PFT37PMVVAXG9YX
2280,11,18968,367,5,0.2,"0,00",11:15.9,47FELMRAZKI30FP9LKY4
2281,2,12911,110,4,NULL,"0,00",22:16.4,73MAB0BVD0CS0A0X5M3N
2282,23,72933,157,19,NULL,"0,00",07:08.9,4N6IVFLNUOZTOX3T49LG
2283,7,58049,16,15,NULL,"0,00",09:04.2,LK5BZ5OBGYVGT3GGSGLP
2284,3,26919,244,7,NULL,"0,00",18:53.7,JBCZBDW40CI64I206VAX
2285,2,30329,315,8,NULL,"0,00",38:33.0,EQ4CVTMDBT0R618SBORR
2286,7,75273,451,20,NULL,"0,00",24:36.0,FMD9PKDFLLASW4K8NGJA
2287,5,52641,258,14,NULL,"0,00",23:02.2,PIIFXGU7V7J54Y4R3598
2288,7,23717,89,7,NULL,"0,00",03:34.6,P7PYAXOKO77HGQ3UTS3J
2289,1,76738,408,20,NULL,"0,00",59:37.3,QERMS5GHJA91TZBSHNJ6
2290,3,64805,432,17,NULL,"0,00",08:36.8,6ZBNN81W9D6PQZTYBHR8
2291,11,66715,15,17,NULL,"0,00",09:08.7,4XXGNQS2C4JDKJEFZ4XE
2292,21,73722,235,19,NULL,"0,00",05:07.1,AX3C20HU55SYJ21D70I9
2293,2,88680,304,23,NULL,"0,00",19:59.1,W8NB6FFICCUTIT0U3KQA
2294,22,48151,153,13,NULL,"0,00",44:38.7,7ZQF0HC2R4F5QDOG0WK2
2295,3,49884,264,13,NULL,"0,00",36:54.4,SSY4081J4GRYMP9WW5Y2
2296,1,54536,158,14,0.1,"0,00",41:15.9,L8FOSGBE2N68UE6SAZ9B
2297,9,14102,130,4,NULL,"0,00",30:04.0,NON63OFK4RLZW6KJG8SP
2298,4,83810,397,22,NULL,"0,00",44:02.6,1SKPRA33L5PQWYKRHOSW
2299,3,89114,40,23,NULL,"0,00",37:14.7,YWK9X8L9URGLELV2HBDC
2300,14,61178,75,16,NULL,"0,00",17:02.5,ILW8080SYJ0TA2W0GU2H
2301,14,84622,114,22,0.1,"0,00",09:53.3,RE85HCOO0DEKDGAN0XZL
2302,23,14964,402,4,NULL,"0,00",13:17.7,V7GS3JZ20HBUMR7O3IVC
2303,6,25866,367,7,NULL,"0,00",44:01.1,Y6L8XMLCFW2VDW6RCDTO
2304,2,77621,180,20,NULL,"0,00",35:56.3,ZV3PRP2ZXE49DX1VK6WE
2305,4,25442,412,7,NULL,"0,00",50:39.4,KK8Z9U1XQ51NIYAII5XI
2306,7,14526,436,4,NULL,"0,00",36:00.9,IIXLZY4WS6X9VEAUPIU1
2307,12,87923,217,23,NULL,"0,00",44:48.8,693LVYQC10YVC22AE9WX
2308,2,34664,359,9,0.2,"0,00",21:06.2,XY4EMJ0NSN3HAC9UZ40E
2309,4,65426,416,17,0.1,"0,00",46:42.7,R5YEIC8JB8X318BY78EQ
2310,1,52702,139,14,NULL,"0,00",51:56.1,8DVD1PSGE4WJH6S5Z36R
2311,19,88692,257,23,NULL,"0,00",45:47.9,HE5D93YVRWLNUJS20GNF
2312,20,54565,64,14,NULL,"0,00",42:30.8,X41KK2IS748YKRYPZSMU
2313,2,86557,45,22,NULL,"0,00",13:59.6,M8AVNMZ3ZMJB0JA3TP0F
2314,9,33368,141,9,NULL,"0,00",29:12.5,JRDO9RUD0O0LJAWQPWGJ
2315,5,93613,24,24,NULL,"0,00",39:25.9,8IONK7OL63MFG2HX6DV5
2316,3,384,150,1,NULL,"0,00",33:45.5,YYJQH9EC3SKWDB8O1PK6
2317,13,71782,445,19,0.1,"0,00",26:20.3,TKE627FTIJLEZ9J5X2Y9
2318,23,9925,138,3,0.1,"0,00",05:09.9,3B1J3R895NAZY4D4JF1Z
2319,8,2373,256,1,NULL,"0,00",00:31.0,K8ZHD1PJ4MLWIQ9CNYG6
2320,3,86620,6,22,NULL,"0,00",27:53.5,DVAF1460DNXAOI221QQI
2321,21,761,84,1,NULL,"0,00",47:49.0,01P2FE3RWGLS07DP2BWI
2322,5,42644,343,11,0.1,"0,00",38:14.7,QZNLT87AM8PNUCUKCLQ2
2323,2,25554,31,7,NULL,"0,00",04:45.0,H7CIOAPDYET06911HM5W
2324,3,93785,94,24,0.2,"0,00",20:50.9,A7V45UI4QQ6GA9RB34XI
2325,10,19339,397,5,0.1,"0,00",37:38.9,NUWNN3SIUZK6Q6ZHDJG6
2326,4,32583,30,9,NULL,"0,00",52:09.8,7NNJVZAPEH8DLMDYGHRP
2327,19,83439,180,22,NULL,"0,00",48:35.3,WQL9J2SUPLGBNG694R3I
2328,22,70247,164,18,NULL,"0,00",06:05.2,GHCS5KMIX1PHNBW2ACWH
2329,9,84038,42,22,NULL,"0,00",51:15.9,PVR2Y66PCPN6SF88GEI5
2330,4,49078,15,13,NULL,"0,00",19:27.3,RKRUZ496TF60XRMLQ6EG
2331,3,83612,428,22,NULL,"0,00",34:27.9,LB2AUVOUTXECJXB08Y1W
2332,13,70637,435,18,NULL,"0,00",20:55.3,IAH5UOMMP73PJ69PJ48L
2333,14,15694,449,4,NULL,"0,00",17:47.3,0IROETALI8DJ920K4Z71
2334,10,81661,199,21,NULL,"0,00",39:22.1,3PAN0R2BOTSB6ISPHGUC
2335,20,33105,254,9,0.2,"0,00",01:22.7,7ZQ69384E51K5WSG1E28
2336,2,96707,161,25,NULL,"0,00",08:58.7,TFK73K8UNJDO6WQKGQNU
2337,18,47067,243,12,NULL,"0,00",23:07.8,AORQ0LZ8G2R3QDJ5Y5IZ
2338,6,79188,288,21,0.2,"0,00",33:07.9,RLOVY01WKNFE3JQTG3Z8
2339,22,1477,285,1,0.2,"0,00",28:14.3,7HLKFI6EIL4UXJ22V1KY
2340,18,15804,331,5,NULL,"0,00",02:32.1,VECPMTTBH2JQNJ42AJHU
2341,18,86109,234,22,0.2,"0,00",39:47.2,12AJ60OQL1EA9B29VSPD
2342,3,17978,351,5,0.1,"0,00",01:56.0,1IL49ZX0KI33UTC16GS4
2343,3,57051,125,15,0.1,"0,00",16:51.9,V14FD72SFQSHE0JPEW1Q
2344,1,24037,270,7,0.2,"0,00",07:41.2,0IB6FHP8OCW8I5HGOWRV
2345,8,74873,175,19,NULL,"0,00",22:48.9,5SAMFTTCSJREUVIS8XQC
2346,15,12150,404,4,NULL,"0,00",26:37.9,REW8WV18P09UIVQ1KZOW
2347,20,85924,190,22,NULL,"0,00",51:07.5,WS5TOAYNFY1JNEDEEJXS
2348,16,55312,164,15,NULL,"0,00",50:46.7,2JHKBZSROY1GOVLRE7K2
2349,17,53297,129,14,NULL,"0,00",05:12.8,928BVHCM6FQ4ST9N9CA6
2350,23,49500,115,13,NULL,"0,00",03:09.0,R002YISNZCDPISG99GIF
2351,11,81514,165,21,NULL,"0,00",14:55.6,IIABW1C35UAVOI288WYK
2352,10,4178,444,2,NULL,"0,00",24:54.1,63DE91SE0WSRR9HPR2HF
2353,20,81437,142,21,0.2,"0,00",43:31.6,UH2TUAE10JJV4BEXXN0J
2354,23,2494,34,1,NULL,"0,00",09:21.2,4YH4X8KJHUG4GCMAKFQD
2355,17,60418,443,16,NULL,"0,00",29:13.5,ZC8WMX3RTFHWUPILPW1U
2356,9,41978,224,11,NULL,"0,00",31:38.6,JP2QOZSMC795C5L98BBH
2357,22,88170,371,23,NULL,"0,00",08:32.6,NFZ8MM3PVIPJVGN55XYB
2358,3,30840,273,8,NULL,"0,00",23:10.1,H77QHKXCGLQCQW92I2DO
2359,15,58282,235,15,NULL,"0,00",58:17.4,GOKMHOX33DD6M58SH416
2360,23,91619,383,24,0.1,"0,00",58:29.6,EXZ64JE2NVKM81IM40VZ
2361,11,29846,257,8,0.2,"0,00",47:25.7,D7C64Q1A0XBIJ1RLFC5J
2362,13,17677,54,5,NULL,"0,00",38:43.5,FISJE4P5D46641PMZZTC
2363,17,49385,318,13,NULL,"0,00",29:50.3,NY94OZR1ONQF8YPKMQMB
2364,1,16349,401,5,NULL,"0,00",27:15.5,MT5BE01YFCC77SJIFP5Y
2365,21,67850,164,18,0.1,"0,00",17:28.2,PGFRW301C960N044SAYP
2366,6,18055,275,5,0.2,"0,00",24:52.6,8AE8055171HD0XCPKIX1
2367,6,38872,68,10,NULL,"0,00",24:43.5,2356KSEENE691G51IVXU
2368,15,4897,299,2,NULL,"0,00",34:37.5,58PNM2SE7S1O56782GDQ
2369,12,264,340,1,NULL,"0,00",27:49.8,JMA4ZH6O2NZ6WWUGIXPM
2370,4,95666,316,25,NULL,"0,00",30:27.2,FM4KVAYSGEK4DMLEJNLL
2371,9,52077,359,14,0.1,"0,00",10:37.7,541I99CSJJO4M4Z6J378
2372,8,91353,157,24,0.1,"0,00",53:12.4,M8F2IA82ZA3099H32M1L
2373,1,8449,305,3,0.2,"0,00",36:55.7,WVWZQHM8ZJEDUJWMFQY3
2374,13,85329,377,22,NULL,"0,00",57:58.9,J9K3DVI2HG6MVPDJ2RTM
2375,8,512,224,1,NULL,"0,00",48:06.3,0QPNEPLHMW3H9DMBWDM3
2376,18,81543,185,21,0.1,"0,00",45:53.1,I28QZUJ2DY4GWJIUFY5X
2377,3,84353,218,22,0.1,"0,00",21:22.8,VK34LCR76E6JOINHWEV2
2378,2,1518,214,1,NULL,"0,00",57:03.9,8YY0DU3HGFH6JMI5LEIR
2379,18,18913,371,5,NULL,"0,00",58:02.1,7KXX80UCJJ9U7MM448IN
2380,19,7189,446,2,NULL,"0,00",11:00.9,PYPC4V5CB0DAJ1E024T8
2381,8,45418,293,12,NULL,"0,00",01:02.3,XW7CC0V0H5045HL7L35P
2382,3,28128,17,8,NULL,"0,00",57:48.6,7IWKOK8413OEKR2I0SU9
2383,6,16950,36,5,NULL,"0,00",00:52.4,TUD5DJSSH0OJ4PDAROGN
2384,9,34538,379,9,NULL,"0,00",48:06.9,G2BPKQJPLBAFNENJEA0F
2385,16,66324,303,17,NULL,"0,00",04:31.7,J20UG2O783EMGDS1GTT8
2386,17,79435,436,21,NULL,"0,00",09:33.8,VPD4HBPRDDF7KWZAU4NU
2387,17,87959,293,23,NULL,"0,00",37:23.7,C7WT71UHYH778ODNQYQY
2388,15,13200,415,4,NULL,"0,00",08:26.1,VQYEVGTRLP5ELIHGA9AU
2389,17,21244,208,6,NULL,"0,00",10:08.6,FW80C8LN35XV0HHYFCK1
2390,11,89886,31,23,0.2,"0,00",29:44.1,CR1TM5W7FPG36GTQDJ87
2391,3,8538,243,3,0.2,"0,00",00:26.1,HJ8IK1ZHVXQTJ2467P3P
2392,15,16227,423,5,NULL,"0,00",59:57.7,OGGRT1O71SCUMU8TA14W
2393,14,20906,54,6,NULL,"0,00",34:50.4,KRQANDOK6T5HOT3SQRZB
2394,22,8617,355,3,0.1,"0,00",29:44.7,U4DYX7WDWNYSQ3OQG6OZ
2395,8,84717,75,22,NULL,"0,00",15:06.4,UY6DX150KA4LFPMCCQ5S
2396,6,68432,181,18,NULL,"0,00",01:03.7,956OXPE19KBBMZ66LZ6R
2397,10,67352,34,18,NULL,"0,00",32:05.6,CDT7BE1D4FI7GLT0O0BQ
2398,3,40702,177,11,NULL,"0,00",49:36.4,APTASPG5RRZ0UWSCHMBC
2399,3,54946,106,14,NULL,"0,00",50:13.0,55S35ED6XZU1D2O0WIPL
2400,3,56818,353,15,NULL,"0,00",57:56.3,DOJ6MO0N6D0DA5K06NA3
2401,9,72038,337,19,NULL,"0,00",01:54.5,TR4ZHU4CK3MRGRG9XIQC
2402,5,81028,343,21,0.2,"0,00",16:30.0,QLUN2W3ZQVEH9JXE65TW
2403,5,55049,276,14,NULL,"0,00",22:56.9,MAELUD3Q84KRG35ABEX0
2404,13,56391,265,15,NULL,"0,00",34:45.6,T77A78JVQDXF74BF28J0
2405,15,96183,208,25,NULL,"0,00",52:31.3,HRUQSFR3VRVWYS26BN4K
2406,4,88920,8,23,NULL,"0,00",21:43.3,IQMB8ZUV96E03CGDJESS
2407,9,94489,140,24,NULL,"0,00",47:58.4,VM1J8C98QKEGEZ07EKGW
2408,7,94868,218,25,NULL,"0,00",45:32.7,LKGWVFLTR9CR3N4LSZNK
2409,15,1983,262,1,NULL,"0,00",21:14.8,IL0KPCF65UCVJ91LNDWN
2410,22,77634,259,20,NULL,"0,00",43:20.4,ZB2OACWMLKTBM3ZGC525
2411,7,56384,6,15,NULL,"0,00",10:15.8,LFZWKD2Z5MQX7J9YVE0J
2412,21,86652,158,22,NULL,"0,00",11:28.8,J9JJX614B7THRDW2SQYT
2413,8,11928,354,4,0.2,"0,00",25:08.1,GX2EEKPIGR2M325GCN70
2414,20,51093,242,13,0.2,"0,00",47:16.5,UFXFF5DV3N2PX2CG4ILC
2415,15,46202,91,12,0.2,"0,00",57:27.3,UGRUOBRLF3QSRMI4ZZEC
2416,8,1719,240,1,NULL,"0,00",49:37.0,C3ZX6ZS084MO9ZY6KRUL
2417,8,727,18,1,NULL,"0,00",37:51.1,OKCW6GTC5I6ZZIDSXHBY
2418,8,14848,391,4,NULL,"0,00",41:43.4,7Y44HNJYE8KRCOIM00JZ
2419,8,48784,99,13,NULL,"0,00",22:43.8,2LFPAHLEM9IMPHL8SOSA
2420,5,87174,181,23,0.1,"0,00",07:54.4,QAM8MTU5XHSZW4CPF75Y
2421,12,28856,434,8,NULL,"0,00",47:28.9,SY14M7XE8BQOACBSGNNR
2422,15,25673,105,7,NULL,"0,00",16:17.4,PRQNSC8JDHMBTYBL40MW
2423,22,82413,91,21,NULL,"0,00",24:28.9,P61AMR1WYJI6B27AGUUO
2424,1,9137,310,3,NULL,"0,00",58:05.7,UU3DHEZ7CN0UI0LOC6K6
2425,1,87129,74,23,NULL,"0,00",30:01.1,FX45HV4AN6S7VUCYX5D2
2426,17,35850,389,10,NULL,"0,00",10:40.0,LWHCT2LL3N9I8FWZ8ZIU
2427,17,70448,104,18,NULL,"0,00",18:21.9,PG8MM59QF174XT0NSOTJ
2428,2,98591,403,25,NULL,"0,00",07:11.0,JIIPMFFZP5U7SWF8P6WC
2429,6,612,302,1,NULL,"0,00",42:52.5,OM2DBLVCFBPB85YPW0QT
2430,3,30839,44,8,NULL,"0,00",47:02.7,QVCX5XKE2IX6TVVGCBTJ
2431,9,14191,151,4,NULL,"0,00",13:47.4,AU5WJQHJS55I3YRPG5OB
2432,1,43651,42,12,NULL,"0,00",31:46.3,CTS4EA38KPXA4F161L63
2433,22,45331,108,12,NULL,"0,00",06:50.9,9CRNPW4QW548PX1DR5FE
2434,16,60854,19,16,NULL,"0,00",00:05.8,8G78ZIPIFKI732G0GOEY
2435,10,33911,109,9,NULL,"0,00",09:06.5,OKT1FI0T9GQPK1WJFQEE
2436,4,63150,402,16,NULL,"0,00",44:32.3,HKL1LUKCAG1FSKVE7KZP
2437,22,71838,194,19,NULL,"0,00",34:51.7,54RIJ1KG1YZJ96Z70TNF
2438,16,59319,223,16,NULL,"0,00",26:06.7,ZZO9RG0575EPICGUJ2T0
2439,17,37115,172,10,NULL,"0,00",55:35.6,8H2VJDV77RBA75438SKJ
2440,12,76164,295,20,NULL,"0,00",42:48.4,TSLUQUJDHQUFLQIME724
2441,8,83706,296,22,NULL,"0,00",21:35.4,0E2FB6BQAA8GKFOH0SJC
2442,11,91851,76,24,NULL,"0,00",51:51.0,Q1GUMFMHTKIFDTEIFFO8
2443,23,11217,154,3,0.1,"0,00",47:11.2,6FMZ0BT5DFJS3ADLKORO
2444,19,42369,402,11,0.1,"0,00",26:48.2,HQP06LAYLDU37JLTVM3T
2445,5,33502,25,9,NULL,"0,00",19:28.3,G5YM9I1WVRXJCPPWYTPI
2446,6,20645,85,6,0.2,"0,00",48:57.3,S1POWQSRP2NVY0KREX39
2447,8,4299,69,2,NULL,"0,00",34:49.6,QLXKUUVWWSDA4N39XDR8
2448,18,68572,265,18,NULL,"0,00",47:33.9,5P9OEO45KWM952GR41WW
2449,8,61175,264,16,NULL,"0,00",32:17.4,T9AKTCHIGJC0WKWOWF6Q
2450,23,82999,288,22,NULL,"0,00",25:29.3,BVR0ZLNHTBVC9CFY3LBN
2451,21,67705,163,18,0.2,"0,00",23:12.5,4C998HJ38MQ53HEIKTRU
2452,2,52505,96,14,NULL,"0,00",50:22.2,M8HOM8GPTTU357JHRR43
2453,18,90678,78,23,NULL,"0,00",26:52.6,LP466V1GJRKSLH3SLL92
2454,21,66532,378,17,NULL,"0,00",42:18.6,FSV2Y9V0S2NRM1JCHFDF
2455,14,27963,371,8,NULL,"0,00",10:27.4,92AAJPFP65U005W848L6
2456,18,46366,233,12,NULL,"0,00",45:37.1,QPX1YFKG35WN45QLREKG
2457,7,97374,253,25,NULL,"0,00",52:01.1,MXSRMVM3D7R9TJCC9KAU
2458,4,45912,418,12,0.2,"0,00",24:51.1,2ZYCV06NCT1P34R4ACKX
2459,13,68022,192,18,NULL,"0,00",04:44.5,QY4DBMD8IU9L2JXUERVG
2460,22,60334,272,16,0.2,"0,00",41:51.3,0DQJQEK7Y8QXWB1TZJET
2461,11,18473,356,5,0.1,"0,00",03:21.3,UZR40LUAWKOGWQLDTL7S
2462,8,94658,189,24,NULL,"0,00",40:47.4,JMJO67W0E7GN25DZFPSQ
2463,2,94256,368,24,NULL,"0,00",02:40.2,2N1G0LGG5Y60DBD7GUDY
2464,13,69903,219,18,0.2,"0,00",34:12.2,HD8TTL7EEVF13GZI76MG
2465,14,63443,108,17,NULL,"0,00",29:33.0,98AMOU0SZVFSML9SM608
2466,7,12733,417,4,NULL,"0,00",38:29.5,Q2RZ9UDO8NRHQ84Y75Q6
2467,23,41321,50,11,NULL,"0,00",04:37.9,F0Z9GVPPK0L7II6INEZN
2468,16,49834,335,13,NULL,"0,00",25:02.3,R7NAWC4UF092FB2RQTYO
2469,10,17183,133,5,NULL,"0,00",38:10.1,NN6A8PYFJQRJINTCYKIK
2470,12,81811,142,21,NULL,"0,00",12:55.0,5ZC4263RXL0Z43KG0ON6
2471,10,28640,47,8,NULL,"0,00",NULL,WAIJXN9ER8F34IOU65JU
2472,15,40168,248,11,NULL,"0,00",14:45.3,M4QJEK9WYVVEF8OTK5IU
2473,15,76493,220,20,NULL,"0,00",11:44.4,5DLWZLVMTI4BQ96RZI30
2474,20,71380,256,19,NULL,"0,00",46:07.8,TCKOO9Z0L00ZCGR5NEYD
2475,21,3469,337,1,NULL,"0,00",39:55.4,4DR3OZI2KMEUTC007BCV
2476,2,35764,359,10,NULL,"0,00",46:19.0,8I3BESEMC45M9OZSL0AH
2477,15,14456,404,4,NULL,"0,00",55:37.9,0EL4I4R4G3MHNWUNR963
2478,4,40044,141,11,NULL,"0,00",29:06.1,8H98KN07MA2EO73I6WON
2479,20,74394,286,19,NULL,"0,00",57:40.7,V1J5LS55TQ3DHSXBWXGQ
2480,19,66484,441,17,NULL,"0,00",38:37.5,TSJ3YPR5KDHGYCGQ2YVV
2481,10,31551,321,8,NULL,"0,00",41:03.9,SJY06F66AY7WK18Z2N3D
2482,22,1876,292,1,NULL,"0,00",35:50.3,8DMXIFHLTZLVU18L2RAL
2483,18,37416,139,10,NULL,"0,00",30:48.0,AE9JEB7Q0BSH2J6C3OZP
2484,6,16373,15,5,NULL,"0,00",34:53.6,GZM0Q0ZEZVSS0YZCD449
2485,6,61893,333,16,NULL,"0,00",17:23.1,SNTERH28Z3AWEUENINA7
2486,7,60446,56,16,NULL,"0,00",23:50.1,0GZP1L60PJVFQNBTMZJX
2487,6,51733,416,14,NULL,"0,00",23:25.2,0RIWM3KOVHT1HS7TOPVV
2488,1,77559,183,20,NULL,"0,00",04:53.7,9KEGN62UWORA6ZOGTEHM
2489,2,32891,101,9,NULL,"0,00",24:32.2,U11E8V3ZY9N1XR63FZWH
2490,15,86304,329,22,NULL,"0,00",49:38.4,YT1QASJDVBE9WFIC1EBY
2491,21,64535,149,17,NULL,"0,00",23:29.3,XE4998HDDFK4HV80NX2K
2492,18,25926,228,7,NULL,"0,00",52:31.2,2Y9R0BOQDKLIY1EXG1J1
2493,4,90057,32,23,NULL,"0,00",10:00.6,HVT5EJ9CEG8E8VGVH8WT
2494,18,75540,352,20,NULL,"0,00",21:22.3,ZUZLJUU26WJJMK2FMMSE
2495,2,57692,391,15,NULL,"0,00",13:44.3,Z3C4P5X2ZSM7DI0TJVPF
2496,23,87808,108,23,NULL,"0,00",39:27.0,7KPUMADFVM4F8ZRNGTOW
2497,9,96354,161,25,0.2,"0,00",40:48.0,74WB821M3Q2Z3SJMA3VK
2498,11,40073,387,11,NULL,"0,00",49:10.7,46IS5I96211IAZFSID7B
2499,5,77685,295,20,NULL,"0,00",12:59.0,SV2G47706QSCD3YEJ3KS
2500,22,20769,60,6,0.2,"0,00",57:15.2,0O1GTT3URPN8TBAFC0B2
2501,7,78084,36,20,NULL,"0,00",40:58.8,WB86WVHEZANJDR610BE3
2502,15,53225,186,14,0.2,"0,00",44:19.4,F153JRNY638P94DS9WXL
2503,8,51390,132,14,NULL,"0,00",09:47.3,RFZOGK3ECOWYZGA33D3U
2504,19,78124,123,20,NULL,"0,00",09:23.8,T6EU3NT8QEGHQNL5E37J
2505,13,54360,241,14,0.1,"0,00",19:22.4,UECR9N2P5JTR0Y8KUCWA
2506,6,27538,368,7,NULL,"0,00",10:44.0,LAGG9TOXO9WAUZS22T0Q
2507,11,74772,328,19,0.2,"0,00",11:28.1,LVNQPPDLJQA8F84VA0UE
2508,22,19298,275,5,0.2,"0,00",04:14.4,G9XH5ZGHRJWKL0FTQJ3B
2509,1,63063,42,16,NULL,"0,00",46:57.2,5JL1FQN7ST5BS4LP9KQW
2510,12,90958,13,24,NULL,"0,00",55:59.7,R7ENT7P2JGQ2EBQBFQ8T
2511,3,31911,281,9,0.1,"0,00",14:49.5,ZPR8TWT3HZDE9DB7DLIY
2512,4,57331,112,15,NULL,"0,00",16:31.0,8DE9DSUETTH3SSHNF0BV
2513,8,70277,133,18,NULL,"0,00",54:20.4,2GDN5YE414QU6QCCZF4Z
2514,17,1538,203,1,0.1,"0,00",46:13.7,N5WBGKTKYL7246W1L8TF
2515,13,28784,404,8,NULL,"0,00",NULL,SPQ8M15AFL7WAEBGCODK
2516,12,16597,65,5,NULL,"0,00",23:40.6,2JJS1JGAE6AJFVG52UIO
2517,13,57242,50,15,NULL,"0,00",06:01.0,JZZ6USLK8KGVOQ57GKIP
2518,19,77884,354,20,NULL,"0,00",32:33.4,1EWCUJUBATUWBJJJL7RV
2519,7,8011,338,3,NULL,"0,00",05:53.8,5MUOQ4AXL90Y9IL3U08Q
2520,8,2998,52,1,NULL,"0,00",45:17.1,YQLYD7MOVDQU9VS2O3EK
2521,1,59760,2,16,NULL,"0,00",10:22.1,OKTX10YGR6J4H6W8PDXN
2522,22,62521,320,16,NULL,"0,00",06:07.8,QWA4ZMT05WU5VA6S0B6O
2523,14,16943,235,5,NULL,"0,00",33:35.8,467PSOVTYPGW3XNJT1E5
2524,19,29638,257,8,NULL,"0,00",40:05.7,L9PYMWQGO1RZ2MP3E7XX
2525,15,17276,445,5,NULL,"0,00",35:23.9,76D9RCI879SISIWIQ6S5
2526,15,2714,272,1,NULL,"0,00",14:40.7,9OPW1BYGFTG88D3BPUJ7
2527,12,48871,217,13,NULL,"0,00",20:23.8,HRZG93SKN15RTYIOCQ1J
2528,21,953,320,1,0.2,"0,00",04:44.7,SGBAJ5T61B8X6SWPFR75
2529,18,13689,317,4,NULL,"0,00",50:22.1,RSBGFFKNC4INEPBN6QYY
2530,21,14421,230,4,NULL,"0,00",32:23.6,MQWUM5LYWYTEX0N0U4P9
2531,16,38170,198,10,0.2,"0,00",00:28.4,O7Q9R2L29196G41FMS9Z
2532,5,73142,17,19,NULL,"0,00",05:31.0,G5P9GONNBL8PVYI6KU20
2533,22,61118,299,16,NULL,"0,00",06:27.1,MWJ7HWML8BFAT7110BEX
2534,21,53626,227,14,NULL,"0,00",16:07.1,YF0GK6J82X6ZTT951ZS1
2535,13,87160,405,23,NULL,"0,00",00:25.6,39SF2QG4KJO2HOGIQWP3
2536,18,77085,135,20,NULL,"0,00",57:38.7,6E9A0ESVYCMWBU681IG2
2537,14,49245,160,13,0.1,"0,00",56:44.5,HEIXB4SMB22YQXVJ42BO
2538,22,58051,17,15,NULL,"0,00",26:03.0,L7156UAAPD807O0QDO90
2539,16,60772,226,16,NULL,"0,00",21:24.1,N9JYLXAOWG4EVV6HR5AH
2540,23,34356,418,9,NULL,"0,00",15:31.1,LPUXI9VSQD1NZYYH7KW0
2541,20,84434,180,22,0.2,"0,00",06:39.1,SX3MCST9MJZJX1KP02NF
2542,8,32436,142,9,NULL,"0,00",12:22.0,533QVX8ZKKDHPSSQA5G1
2543,1,14497,142,4,NULL,"0,00",19:10.9,4T241XES6H8KQNT0WGVK
2544,13,40693,89,11,NULL,"0,00",17:56.5,1ZL188SYPX6DC190LUZU
2545,12,54394,48,14,NULL,"0,00",28:32.5,D24WZ5YQEOLH82UH2TOM
2546,17,7205,37,2,NULL,"0,00",34:48.8,GK27DMKZAMVQ3OWG483T
2547,11,54409,95,14,0.1,"0,00",06:58.3,B8LW4YEJI0B8DXH2PMJD
2548,10,88519,281,23,NULL,"0,00",58:10.8,32QR5EY0XKLSK5CGB9N5
2549,5,46757,401,12,NULL,"0,00",23:46.9,RLKHPQEDFMJGI75V5YJG
