,ProductID,Quantity,Discount,SalesDate,SalesTime
5294749,291,7,0.0,16,153
5294983,291,24,0.0,112,762
5295421,291,9,0.0,9,20
5296878,291,25,0.0,94,1429
5297298,291,17,0.0,59,507
5297861,291,16,0.0,124,977
5298108,291,5,0.0,38,1228
5298117,291,4,0.0,70,1046
5298287,291,23,0.0,98,548
5298654,291,13,0.0,32,13
5298709,291,2,0.0,112,456
5299774,291,23,0.0,22,407
5300457,291,13,0.0,1,754
5301223,291,17,0.0,75,1359
5302032,291,7,0.0,42,1314
5302179,291,24,0.0,56,457
5302183,291,2,0.0,55,213
5303526,291,25,0.1,8,1030
5303846,291,5,0.0,98,1319
5304111,291,19,0.0,54,47
5305338,291,12,0.0,51,464
5306049,291,11,0.0,57,166
5306390,291,13,0.0,28,569
5306596,291,1,0.0,53,641
5306645,291,16,0.0,8,883
5306652,291,21,0.0,27,1272
5306812,291,13,0.0,77,308
5308469,291,16,0.0,65,1088
5309461,291,21,0.0,65,1287
5309535,291,17,0.0,56,1002
5309614,291,4,0.0,73,834
5309814,291,24,0.2,0,1322
5309892,291,4,0.0,76,1407
5310067,291,18,0.2,67,913
5311115,291,16,0.0,100,1398
5311197,291,19,0.0,7,119
5311199,291,1,0.0,86,592
5312150,291,8,0.0,101,397
5312306,291,11,0.0,47,821
5314513,291,3,0.0,69,537
5315109,291,17,0.0,62,711
5315784,291,14,0.2,119,875
5316542,291,3,0.0,125,837
5316648,291,22,0.0,86,1224
5318419,291,6,0.0,86,1310
5319663,291,12,0.0,72,71
5319683,291,12,0.0,47,893
5319696,291,18,0.0,59,731
5319767,291,15,0.0,53,1141
5320492,291,11,0.1,68,200
5320545,291,17,0.0,43,1157
5320717,291,6,0.0,51,275
5320861,291,12,0.0,121,87
5320897,291,21,0.0,38,59
5321143,291,12,0.0,106,1412
5321269,291,13,0.1,124,1132
5322100,291,1,0.0,127,749
5322268,291,10,0.0,118,726
5322595,291,8,0.0,105,1269
5322849,291,13,0.2,78,629
5322941,291,8,0.0,53,911
5323953,291,3,0.1,8,867
5324030,291,7,0.0,63,1410
5324117,291,14,0.2,100,514
5324234,291,6,0.0,42,1036
5324239,291,6,0.0,68,921
5324268,291,1,0.0,66,623
5325402,291,15,0.0,50,1150
5326653,291,11,0.0,41,170
5326946,291,8,0.0,126,11
5326996,291,19,0.0,63,383
5327192,291,11,0.0,94,1247
5327325,291,1,0.2,121,664
5327877,291,12,0.0,43,1208
5328098,291,11,0.0,88,1017
5328241,291,9,0.2,103,306
5328466,291,13,0.0,114,463
5328545,291,25,0.0,79,422
5329407,291,7,0.0,24,335
5329454,291,25,0.2,57,407
5330295,291,1,0.0,103,1156
5330714,291,23,0.0,73,1408
5330927,291,8,0.0,46,164
5331386,291,19,0.2,14,954
5332010,291,7,0.1,95,1369
5332809,291,2,0.0,66,1234
5333803,291,11,0.0,23,1335
5334733,291,7,0.1,21,1132
5335066,291,23,0.0,102,153
5335180,291,8,0.0,46,3
5335313,291,22,0.0,119,161
5335414,291,18,0.2,106,353
5335702,291,6,0.0,63,965
5335739,291,19,0.0,71,1411
5335758,291,14,0.0,88,1350
5335964,291,11,0.0,76,497
5336138,291,6,0.0,22,239
5336991,291,5,0.0,11,431
5337079,291,17,0.2,88,1197
5337416,291,9,0.0,13,401
5337521,291,12,0.0,58,1186
5337907,291,11,0.0,37,654
5338013,291,17,0.0,115,676
5339268,291,8,0.0,21,1339
5339557,291,3,0.2,36,978
5339933,291,13,0.0,110,1281
5340696,291,2,0.0,0,599
5340886,291,6,0.0,7,313
5341233,291,19,0.2,95,1226
5341461,291,3,0.0,107,959
5341533,291,12,0.0,5,1350
5341553,291,17,0.0,100,843
5342545,291,17,0.0,6,1194
5344764,291,24,0.2,47,915
5344939,291,23,0.1,45,511
5345332,291,19,0.0,104,1170
5345556,291,17,0.0,3,869
5346569,291,15,0.2,16,761
5347026,291,2,0.0,19,621
5347163,291,4,0.0,57,835
5347171,291,1,0.0,40,1337
5347672,291,25,0.0,96,698
5348255,291,25,0.0,52,806
5349035,291,21,0.0,64,920
5349774,291,11,0.1,71,835
5351000,291,4,0.0,110,1000
5351432,291,22,0.0,47,340
5351443,291,22,0.0,122,141
5352526,291,10,0.0,87,631
5353005,291,17,0.1,94,357
5353231,291,5,0.0,66,127
5353862,291,10,0.0,56,1003
5354203,291,7,0.0,75,722
5354658,291,9,0.0,58,416
5354925,291,25,0.2,121,693
5355253,291,17,0.0,97,1170
5355706,291,15,0.0,71,127
5357171,291,11,0.0,67,810
5357182,291,3,0.0,75,936
5357200,291,19,0.0,89,388
5357239,291,3,0.0,126,1078
5357291,291,7,0.0,58,730
5358419,291,10,0.1,3,211
5358841,291,14,0.0,6,1151
5359976,291,18,0.0,69,1286
5360408,291,19,0.0,122,1382
5360477,291,15,0.2,76,433
5362328,291,17,0.0,38,1077
5363220,291,19,0.0,36,918
5364474,291,7,0.0,56,141
5364763,291,3,0.0,107,124
5365303,291,14,0.1,19,924
5365488,291,22,0.0,55,547
5365582,291,11,0.0,123,1057
5365616,291,16,0.0,45,97
5365992,291,14,0.0,110,1140
5366155,291,14,0.0,55,892
5366529,291,21,0.2,73,1323
5366694,291,10,0.0,113,137
5366739,291,4,0.0,11,1161
5366837,291,18,0.0,49,702
5367164,291,8,0.0,38,593
5367325,291,25,0.0,103,106
5367472,291,19,0.0,76,1042
5368068,291,14,0.2,106,1438
5368113,291,9,0.0,88,718
5368755,291,2,0.0,58,1323
5368853,291,10,0.0,61,652
5369235,291,18,0.0,84,1027
5369793,291,23,0.0,51,1244
5369967,291,8,0.0,117,442
5370350,291,14,0.0,105,829
5370398,291,7,0.0,114,141
5370417,291,5,0.0,92,206
5370940,291,9,0.0,74,1400
5372074,291,1,0.0,14,286
5372245,291,10,0.0,123,192
5372526,291,23,0.0,124,1375
5372985,291,1,0.2,89,524
5373228,291,22,0.0,123,348
5373331,291,6,0.1,20,43
5373602,291,5,0.0,55,709
5373874,291,19,0.0,32,930
5374874,291,4,0.0,43,945
5375063,291,12,0.2,2,344
5375278,291,24,0.0,52,1106
5375965,291,13,0.1,74,810
5376212,291,15,0.1,126,441
5376264,291,2,0.2,43,359
5376563,291,9,0.0,92,1148
5376582,291,13,0.0,69,692
5377271,291,8,0.0,103,680
5377651,291,11,0.0,112,1347
5377694,291,21,0.0,101,1229
5377731,291,4,0.0,115,603
5379089,291,5,0.0,71,1001
5379427,291,25,0.0,47,561
5379764,291,3,0.0,52,444
5379767,291,2,0.1,82,35
5379774,291,20,0.0,55,1255
5380866,291,14,0.0,12,1426
5380902,291,10,0.0,107,1141
5381557,291,2,0.0,33,1383
5381589,291,4,0.0,56,526
5382318,291,24,0.0,58,1187
5383169,291,5,0.0,35,661
5383243,291,13,0.0,105,344
5383487,291,3,0.0,32,745
5383530,291,24,0.0,109,1136
5383943,291,15,0.0,64,10
5384008,291,24,0.0,112,656
5384091,291,7,0.0,28,170
5384811,291,13,0.0,4,99
5385428,291,18,0.0,99,436
5386485,291,24,0.0,79,763
5387071,291,4,0.0,68,512
5387429,291,9,0.0,7,150
5387611,291,25,0.0,6,1362
5387702,291,24,0.0,91,1411
5387737,291,18,0.0,76,602
5388136,291,2,0.0,87,836
5388983,291,23,0.0,93,1079
5389884,291,23,0.0,55,416
5390085,291,1,0.0,19,340
5390282,291,8,0.1,114,1331
5391761,291,2,0.0,116,465
5391890,291,5,0.0,115,1
5391938,291,16,0.1,55,819
5392449,291,1,0.0,91,1087
5392899,291,10,0.0,111,211
5392945,291,8,0.0,47,1418
5393159,291,2,0.0,86,1233
5393482,291,21,0.0,0,419
5394046,291,16,0.0,93,971
5394207,291,15,0.0,62,870
5394211,291,1,0.0,52,809
5394347,291,18,0.0,5,42
5394762,291,14,0.0,0,1232
5395062,291,3,0.0,97,1391
5395632,291,21,0.0,58,525
5396201,291,12,0.0,105,1247
5396853,291,18,0.0,124,859
5398162,291,18,0.0,73,787
5398261,291,25,0.0,4,461
5398691,291,3,0.0,54,882
5398806,291,7,0.0,46,664
5399050,291,13,0.0,48,825
5399619,291,24,0.1,69,32
5399655,291,13,0.1,98,581
5400033,291,13,0.0,105,1022
5400322,291,9,0.0,15,125
5401328,291,24,0.1,15,199
5401389,291,11,0.0,113,504
5401546,291,2,0.1,76,783
5401980,291,20,0.0,24,668
5402887,291,1,0.0,23,311
5403272,291,1,0.0,41,633
5404010,291,21,0.0,97,509
5404409,291,21,0.0,128,625
5404476,291,13,0.2,3,292
5404606,291,9,0.0,88,1042
5405097,291,3,0.2,0,1116
5405281,291,22,0.0,12,1422
5405708,291,7,0.0,8,410
5406353,291,17,0.0,52,866
5406742,291,25,0.0,45,358
5407139,291,13,0.2,68,133
5407746,291,4,0.0,70,175
5408342,291,23,0.2,67,120
5408829,291,21,0.0,5,880
5408888,291,15,0.0,79,1070
5409630,291,11,0.0,74,539
5410060,291,10,0.0,42,823
5410760,291,14,0.1,107,1054
5410789,291,23,0.2,23,544
5412565,291,1,0.0,125,0
5412606,291,8,0.0,78,1169
5413670,291,18,0.0,21,950
5414111,291,8,0.0,82,473
5414619,291,3,0.0,1,987
5414623,291,13,0.0,25,1019
5415992,291,9,0.0,111,547
5416064,291,18,0.2,43,970
5416291,291,14,0.0,44,689
5417562,291,21,0.0,12,884
5417936,291,5,0.0,102,505
5418867,291,22,0.0,25,921
5419277,291,7,0.0,122,232
5419309,291,15,0.2,56,533
5419568,291,12,0.0,43,198
5419606,291,8,0.0,121,961
5419945,291,7,0.0,74,116
5420019,291,25,0.0,33,951
5420325,291,15,0.2,97,1168
5420371,291,10,0.0,87,673
5420993,291,3,0.0,122,1213
5421411,291,24,0.0,6,612
5422214,291,7,0.0,109,195
5423648,291,4,0.0,116,300
5424288,291,20,0.0,63,1164
5424698,291,11,0.0,118,930
5426149,291,12,0.1,87,264
5426200,291,12,0.0,117,704
5426294,291,13,0.0,3,778
5426681,291,24,0.1,23,192
5427167,291,13,0.0,4,107
5427654,291,9,0.2,114,828
5428322,291,12,0.0,24,474
5428665,291,2,0.1,119,1089
5428911,291,13,0.0,64,690
5429005,291,23,0.0,97,592
5429365,291,24,0.0,112,1366
5430586,291,13,0.0,111,1080
5430924,291,7,0.0,57,709
5431335,291,16,0.0,103,176
5431743,291,21,0.0,83,498
5431874,291,11,0.2,102,50
5433322,291,14,0.0,72,1273
5433923,291,24,0.0,39,477
5434126,291,13,0.0,18,1029
5435053,291,11,0.0,90,1240
5435071,291,20,0.2,77,1227
5436067,291,18,0.2,87,718
5436786,291,13,0.0,71,1077
5436891,291,18,0.0,5,992
5437122,291,7,0.0,26,525
5438277,291,21,0.0,14,55
5438665,291,14,0.1,44,52
5439267,291,10,0.0,27,631
5439278,291,14,0.2,44,222
5439982,291,12,0.0,39,1131
5440372,291,13,0.0,0,569
5443022,291,22,0.0,107,690
5443089,291,1,0.1,29,304
5443219,291,14,0.0,41,1175
5443539,291,16,0.0,54,7
5444253,291,24,0.0,94,379
5444302,291,10,0.0,65,436
5444550,291,1,0.0,115,1266
5444689,291,5,0.0,70,674
5444730,291,16,0.0,115,330
5445681,291,15,0.1,89,463
5445713,291,21,0.0,43,1272
5446193,291,22,0.0,123,558
5447031,291,11,0.0,4,1273
5447356,291,16,0.0,10,949
5448097,291,21,0.0,40,372
5448297,291,9,0.0,126,1096
5449124,291,18,0.2,85,1066
5449358,291,4,0.1,18,607
5449611,291,4,0.1,78,633
5450184,291,13,0.0,68,614
5450381,291,2,0.0,80,1043
5450451,291,7,0.0,101,260
5450493,291,24,0.2,45,346
5450629,291,12,0.0,27,1253
5451830,291,11,0.0,94,219
5452379,291,6,0.0,69,571
5453573,291,8,0.0,41,554
5453577,291,16,0.0,44,1268
5455563,291,10,0.0,100,1163
5456059,291,8,0.0,31,335
5456199,291,20,0.1,93,281
5456285,291,18,0.2,92,1064
5456434,291,5,0.1,31,1032
5457940,291,21,0.0,92,1348
5458146,291,18,0.0,33,1326
5458201,291,17,0.0,91,391
5458503,291,16,0.2,4,1302
5458658,291,17,0.0,66,1236
5459387,291,7,0.2,50,1088
5460557,291,9,0.0,117,918
5460924,291,24,0.0,17,243
5460991,291,9,0.0,41,262
5461179,291,18,0.0,53,1219
5461260,291,12,0.0,77,308
5461727,291,9,0.0,42,1347
5463127,291,23,0.0,14,918
5463264,291,4,0.0,11,1427
5463481,291,4,0.1,75,845
5463687,291,5,0.2,40,276
5464758,291,22,0.0,67,33
5465262,291,23,0.0,111,672
5465319,291,13,0.0,91,134
5465750,291,22,0.1,95,1195
5465803,291,4,0.2,28,1169
5466895,291,14,0.0,101,981
5467052,291,10,0.1,46,583
5467173,291,17,0.2,34,86
5467292,291,11,0.0,125,930
5467431,291,20,0.0,20,1435
5467583,291,19,0.0,82,673
5468291,291,8,0.1,24,1368
5468309,291,8,0.0,103,1339
5468599,291,1,0.2,94,1204
5469808,291,9,0.0,113,464
5469820,291,16,0.0,73,1253
5470396,291,9,0.0,95,302
5472274,291,13,0.0,108,751
5473405,291,14,0.0,85,633
5473505,291,7,0.0,89,716
5474403,291,14,0.1,18,1010
5474429,291,10,0.0,7,580
5475421,291,5,0.0,107,1080
5475610,291,7,0.0,122,1113
5475695,291,14,0.0,91,943
5475719,291,5,0.0,42,42
5476602,291,14,0.0,69,716
5476787,291,1,0.0,3,396
5477779,291,3,0.0,105,725
5478982,291,21,0.0,111,1320
5479047,291,25,0.0,112,136
5479748,291,22,0.0,67,549
5480558,291,4,0.0,10,512
5481171,291,14,0.1,44,104
5481250,291,1,0.1,34,206
5481359,291,17,0.0,71,98
5481367,291,21,0.0,27,484
5481505,291,15,0.0,121,734
5481700,291,1,0.0,53,213
5481731,291,16,0.1,32,243
5482113,291,15,0.1,24,865
5483242,291,9,0.2,85,1034
5483407,291,23,0.0,70,1310
5483713,291,6,0.0,90,482
5485018,291,10,0.0,82,135
5485853,291,5,0.0,103,56
5486434,291,25,0.2,56,1250
5486714,291,15,0.2,24,903
5488367,291,18,0.0,122,348
5488591,291,23,0.0,95,816
5489108,291,14,0.0,115,1244
5489312,291,19,0.0,18,615
5489678,291,6,0.0,94,71
5489886,291,6,0.0,71,749
5489935,291,12,0.0,128,1431
5491222,291,9,0.0,127,772
5491626,291,23,0.0,37,783
5491761,291,19,0.1,45,349
5492052,291,7,0.0,79,1404
5492867,291,4,0.0,119,1420
5493075,291,13,0.0,95,428
5493142,291,5,0.1,70,512
5493513,291,1,0.2,73,1158
5494089,291,11,0.0,79,829
5494309,291,2,0.1,60,263
5494376,291,20,0.0,49,90
5494605,291,10,0.0,24,440
5495145,291,6,0.0,9,1421
5495691,291,4,0.1,64,471
5496116,291,25,0.0,76,1260
5496335,291,12,0.0,79,1074
5497976,291,19,0.0,86,1001
5498036,291,2,0.0,65,748
5498056,291,9,0.0,14,501
5498232,291,1,0.2,89,932
5498435,291,17,0.0,120,1427
5498578,291,11,0.0,55,873
5498734,291,20,0.0,75,687
5499665,291,5,0.0,23,616
5500524,291,13,0.0,106,514
5500946,291,7,0.0,46,426
5501891,291,5,0.0,54,1008
5502676,291,1,0.0,57,668
5503794,291,24,0.0,89,580
5504376,291,9,0.0,31,446
5505570,291,21,0.2,22,420
5505694,291,25,0.0,48,303
5506437,291,2,0.0,19,526
5506672,291,24,0.0,100,879
5506725,291,19,0.0,121,64
5506882,291,23,0.2,97,686
5507453,291,21,0.0,92,378
5507515,291,4,0.0,116,959
5507667,291,8,0.0,112,1154
5508073,291,13,0.0,126,289
5508737,291,20,0.0,77,1042
5509193,291,3,0.0,75,1431
5509440,291,8,0.0,74,148
5509870,291,24,0.0,84,555
5509931,291,12,0.0,21,18
5510674,291,14,0.0,18,122
5510703,291,22,0.1,114,49
5511432,291,10,0.2,123,585
5512369,291,6,0.0,127,1100
5512383,291,9,0.0,50,1011
5512814,291,17,0.0,1,627
5513624,291,25,0.0,59,1274
5514629,291,22,0.0,79,263
5515633,291,4,0.0,0,1394
5515893,291,4,0.0,127,1194
5516073,291,1,0.0,20,181
5516337,291,7,0.0,18,560
5516475,291,5,0.0,100,559
5517369,291,9,0.0,17,348
5517627,291,1,0.0,48,224
5517810,291,3,0.0,63,1258
5518345,291,1,0.0,65,1068
5518829,291,19,0.0,30,344
5519015,291,19,0.0,94,537
5519590,291,11,0.0,100,77
5519656,291,19,0.0,30,358
5520733,291,12,0.1,112,20
5521367,291,23,0.0,32,873
5522958,291,20,0.2,18,830
5523963,291,14,0.2,23,1193
5523966,291,7,0.0,110,906
5524095,291,14,0.0,48,735
5524504,291,20,0.2,100,483
5524901,291,7,0.0,112,878
5526609,291,3,0.0,16,219
5526825,291,1,0.2,112,86
5526894,291,18,0.2,8,1255
5528102,291,22,0.0,60,986
5528798,291,22,0.0,25,771
5528987,291,5,0.0,65,605
5530113,291,24,0.0,86,376
5530315,291,11,0.0,122,39
5531179,291,25,0.1,48,326
5531305,291,16,0.0,127,1052
5531639,291,10,0.0,99,1230
5531730,291,24,0.1,65,380
5532850,291,12,0.0,124,231
5533489,291,5,0.0,115,1327
5533519,291,18,0.0,72,996
5533722,291,15,0.0,99,1381
5534219,291,18,0.0,89,328
5534225,291,24,0.0,5,1306
5534293,291,20,0.0,45,691
5534985,291,17,0.0,21,650
5535013,291,6,0.0,86,577
5535090,291,2,0.0,117,1155
5535114,291,15,0.0,34,368
5535210,291,7,0.0,72,88
5535977,291,24,0.0,5,300
5536358,291,3,0.0,34,973
5536731,291,20,0.2,23,530
5536755,291,8,0.0,74,360
5536786,291,16,0.0,102,737
5537485,291,11,0.2,101,201
5537633,291,1,0.0,48,163
5537745,291,25,0.0,43,1127
5538378,291,5,0.0,114,1345
5539062,291,22,0.0,70,640
5539200,291,18,0.0,45,1054
5540370,291,11,0.0,55,1337
5541158,291,12,0.1,112,723
5542055,291,5,0.0,106,1211
5542243,291,19,0.0,125,1084
5543198,291,5,0.0,50,543
5543275,291,10,0.1,43,179
5543336,291,2,0.0,110,339
5543522,291,3,0.0,122,1381
5544421,291,16,0.0,89,492
5545284,291,23,0.0,94,1357
5545449,291,18,0.0,38,123
5545657,291,15,0.0,120,1280
5545898,291,17,0.2,111,628
5546523,291,13,0.1,113,1280
5546777,291,11,0.0,27,422
5547048,291,18,0.1,57,32
5547695,291,15,0.0,15,343
5548374,291,17,0.0,69,1232
5549242,291,2,0.1,28,512
5549566,291,11,0.0,108,183
5549676,291,16,0.0,7,906
5549898,291,4,0.0,44,1052
5549982,291,19,0.0,104,36
5551279,291,17,0.0,61,390
5551323,291,3,0.0,17,688
5551331,291,21,0.0,75,637
5551429,291,19,0.0,51,20
5551669,291,3,0.0,93,231
5552005,291,10,0.0,9,1216
5552027,291,7,0.2,31,93
5552444,291,10,0.0,26,11
5552986,291,4,0.0,36,85
5553055,291,13,0.0,86,399
5553267,291,20,0.0,115,383
5553456,291,23,0.0,60,904
5553830,291,12,0.1,75,594
5553863,291,12,0.1,92,1357
5554166,291,20,0.0,63,348
5554217,291,18,0.0,30,347
5554377,291,1,0.0,104,532
5555451,291,18,0.0,2,958
5556424,291,12,0.0,106,620
5557093,291,16,0.0,35,532
5557201,291,22,0.0,47,240
5558559,291,20,0.0,51,871
5558942,291,2,0.2,60,341
5559468,291,25,0.0,73,516
5559771,291,13,0.0,114,1098
5561068,291,23,0.0,70,845
5561165,291,8,0.0,95,615
5562043,291,22,0.1,58,406
5562067,291,25,0.0,77,687
5563143,291,2,0.0,67,0
5564397,291,3,0.0,127,473
5564962,291,15,0.2,0,834
5564989,291,6,0.0,33,1072
5565663,291,2,0.1,31,352
5567487,291,25,0.0,122,393
5569506,291,22,0.0,87,1245
5570665,291,20,0.0,87,984
5570729,291,13,0.1,109,631
5571719,291,16,0.0,73,211
5571758,291,19,0.0,81,666
5571805,291,9,0.1,35,44
5572334,291,23,0.0,14,1322
5572664,291,16,0.2,102,1199
5572762,291,20,0.0,69,1320
5572922,291,5,0.0,102,467
5573190,291,24,0.0,84,658
5573410,291,20,0.1,106,481
5574151,291,24,0.0,42,1070
5574162,291,9,0.0,109,518
5575092,291,24,0.0,71,661
5575340,291,5,0.0,20,1001
5575467,291,2,0.0,31,641
5575560,291,7,0.0,63,207
5575619,291,6,0.0,98,1313
5576123,291,13,0.0,58,1017
5577038,291,3,0.0,80,963
5577048,291,1,0.1,24,1435
5577961,291,18,0.1,90,1199
5578627,291,7,0.0,67,779
5581453,291,12,0.1,51,676
5581493,291,12,0.0,43,925
5583128,291,2,0.2,18,1009
5583296,291,14,0.0,31,220
5583372,291,3,0.0,123,689
5583440,291,22,0.0,10,791
5583774,291,13,0.0,25,1093
5583935,291,4,0.0,126,1361
5584049,291,9,0.0,8,1044
5584093,291,5,0.0,112,461
5584535,291,5,0.0,104,804
5584794,291,9,0.0,3,173
5585115,291,14,0.1,73,214
5585331,291,3,0.0,86,597
5585379,291,21,0.2,103,1282
5585486,291,11,0.0,15,970
5585549,291,17,0.0,24,1018
5585620,291,2,0.2,112,786
5585673,291,8,0.0,65,940
5585676,291,9,0.0,96,929
5585759,291,23,0.0,123,1118
5586434,291,12,0.0,105,89
5586683,291,25,0.0,121,473
5587064,291,7,0.0,70,342
5587102,291,8,0.0,85,53
5587274,291,13,0.0,110,1069
5587926,291,17,0.0,112,927
5587975,291,15,0.0,38,160
5589568,291,9,0.0,124,366
5589913,291,3,0.1,51,47
5590359,291,13,0.0,119,929
5590656,291,18,0.0,76,515
5591478,291,23,0.0,116,126
5591750,291,5,0.0,14,831
5591888,291,15,0.0,47,1345
5592115,291,4,0.0,86,329
5592149,291,7,0.0,101,13
5592575,291,23,0.0,127,296
5592929,291,8,0.1,74,401
5593106,291,11,0.0,127,803
5593279,291,21,0.0,50,127
5593809,291,18,0.0,109,295
5594155,291,17,0.0,42,1206
5594187,291,21,0.0,40,781
5595213,291,14,0.1,74,826
5595852,291,19,0.0,85,52
5597370,291,3,0.0,73,836
5598616,291,11,0.0,3,1418
5598655,291,6,0.2,68,819
5599337,291,9,0.0,106,404
5600017,291,21,0.0,1,523
5600358,291,6,0.2,127,803
5600651,291,1,0.0,57,1097
5600981,291,9,0.0,126,393
5601778,291,12,0.0,124,1311
5602190,291,2,0.0,27,802
5602225,291,14,0.0,118,758
5602535,291,23,0.0,69,856
5602809,291,18,0.0,4,344
5603127,291,9,0.0,92,956
5603134,291,3,0.0,27,792
5603211,291,10,0.1,123,951
5603255,291,23,0.1,80,412
5603692,291,3,0.1,96,678
5604004,291,22,0.0,109,1202
5604382,291,8,0.2,1,259
5604639,291,15,0.0,110,826
5605488,291,25,0.0,89,458
5606377,291,15,0.0,122,901
5607730,291,2,0.0,46,202
5608466,291,13,0.2,70,1271
5608512,291,21,0.0,49,548
5608645,291,8,0.0,60,1146
5608838,291,16,0.0,63,871
5609006,291,22,0.0,68,431
5609349,291,2,0.0,47,1121
5610195,291,17,0.0,97,1320
5610355,291,23,0.0,100,1280
5611093,291,4,0.2,122,836
5611793,291,23,0.1,56,1002
5612873,291,19,0.2,66,170
5614419,291,19,0.2,56,602
5614457,291,2,0.2,2,1128
5614903,291,7,0.0,49,699
5615192,291,15,0.0,45,639
5615459,291,15,0.0,48,791
5616620,291,17,0.0,113,863
5616643,291,12,0.2,1,765
5617053,291,14,0.1,4,190
5618250,291,6,0.0,74,707
5618323,291,13,0.0,18,551
5619150,291,18,0.0,70,985
5619381,291,14,0.0,54,701
5619631,291,9,0.1,124,610
5619868,291,12,0.0,82,1365
5620020,291,3,0.0,72,673
5620343,291,3,0.0,121,206
5621088,291,19,0.0,71,617
5621366,291,13,0.0,5,310
5621800,291,1,0.2,38,184
5623071,291,7,0.1,66,632
5623369,291,2,0.2,10,157
5623433,291,17,0.0,39,565
5623561,291,5,0.2,8,1046
5623621,291,7,0.0,28,1367
5623716,291,3,0.0,69,1436
5623872,291,12,0.0,70,138
5624125,291,20,0.0,34,82
5626054,291,9,0.0,72,940
5626064,291,21,0.0,27,830
5626534,291,3,0.0,124,350
5626668,291,19,0.0,102,690
5626912,291,7,0.0,21,1332
5627604,291,11,0.0,109,1267
5627914,291,5,0.0,68,82
5628028,291,14,0.0,34,997
5628132,291,1,0.0,21,833
5628732,291,11,0.2,98,312
5629958,291,6,0.0,10,1118
5630254,291,11,0.0,82,738
5630376,291,14,0.2,116,858
5631820,291,21,0.2,119,435
5633117,291,5,0.0,58,350
5633656,291,14,0.0,21,892
5634429,291,12,0.0,9,1084
5635615,291,9,0.0,24,64
5636227,291,17,0.1,15,1015
5637078,291,9,0.2,113,556
5637645,291,1,0.0,71,1254
5637734,291,9,0.0,122,944
5638228,291,15,0.0,71,245
5638259,291,16,0.1,112,67
5638449,291,16,0.0,124,1242
5638692,291,25,0.0,38,198
5638913,291,13,0.0,106,481
5639121,291,10,0.2,63,104
5639287,291,15,0.2,41,302
5640022,291,10,0.0,41,943
5640284,291,18,0.2,18,677
5642784,291,18,0.0,48,968
5643705,291,10,0.2,28,1356
5643795,291,10,0.0,113,422
5644051,291,7,0.0,91,757
5644421,291,14,0.0,77,782
5645516,291,7,0.0,1,1021
5646463,291,15,0.0,89,88
5646610,291,9,0.0,30,705
5646843,291,9,0.1,66,235
5647022,291,11,0.0,60,1396
5647045,291,4,0.0,49,929
5647329,291,10,0.0,9,374
5647448,291,6,0.0,16,1212
5647562,291,1,0.1,63,985
5647606,291,2,0.0,3,781
5648627,291,20,0.0,30,1173
5649182,291,13,0.0,20,187
5649544,291,5,0.0,81,1066
5650324,291,4,0.0,0,770
5651915,291,3,0.2,82,320
5652196,291,6,0.0,68,270
5653272,291,3,0.2,1,708
5653639,291,6,0.0,16,551
5654445,291,1,0.0,67,824
5654470,291,11,0.0,51,1027
5654520,291,20,0.0,50,1012
5654682,291,7,0.0,13,132
5654995,291,25,0.0,94,179
5655112,291,17,0.0,78,7
5657435,291,21,0.0,51,418
5657775,291,11,0.2,54,1271
5657796,291,25,0.0,37,337
5657803,291,18,0.2,29,538
5658701,291,6,0.0,128,919
5658951,291,22,0.0,46,487
5659224,291,2,0.0,57,112
5659768,291,17,0.0,43,1229
5660668,291,11,0.0,2,1400
5661490,291,7,0.0,116,497
5663337,291,17,0.2,74,1295
5663457,291,18,0.0,116,1255
5663957,291,23,0.0,31,256
5664180,291,1,0.0,59,771
5664776,291,23,0.0,48,840
5665031,291,12,0.0,107,274
5665384,291,25,0.0,25,599
5665609,291,12,0.0,42,298
5665665,291,23,0.0,81,1311
5665728,291,25,0.0,0,1116
5665745,291,13,0.2,27,639
5665810,291,15,0.0,88,439
5665816,291,9,0.0,125,1129
5666215,291,8,0.0,27,1098
5666323,291,19,0.0,67,939
5666384,291,20,0.0,0,5
5667371,291,16,0.0,93,781
5667450,291,1,0.0,1,377
5667689,291,24,0.0,64,995
5667887,291,25,0.0,128,59
5668002,291,6,0.2,112,767
5668170,291,24,0.0,117,1276
5668569,291,15,0.0,103,1112
5668708,291,17,0.0,56,1131
5668748,291,1,0.0,35,434
5669006,291,15,0.1,63,1164
5669364,291,13,0.0,70,785
5669719,291,10,0.1,93,524
5670151,291,15,0.0,72,665
5670166,291,6,0.0,124,907
5670182,291,23,0.0,90,691
5670302,291,4,0.0,45,630
5670759,291,23,0.0,52,1216
5671241,291,17,0.0,112,783
5671263,291,13,0.0,82,129
5671408,291,21,0.0,4,24
5671584,291,4,0.0,10,212
5672391,291,25,0.0,114,815
5672533,291,8,0.1,114,858
5672760,291,9,0.0,76,1320
5673141,291,22,0.0,104,438
5673376,291,6,0.0,69,80
5674111,291,18,0.0,116,303
5674174,291,22,0.0,108,665
5675076,291,20,0.0,63,249
5675077,291,5,0.0,77,656
5675240,291,12,0.0,45,1132
5675566,291,21,0.0,30,1420
5676146,291,24,0.0,37,1081
5676312,291,18,0.0,118,355
5678191,291,2,0.0,9,494
5679635,291,1,0.0,9,1092
