Quantity,Discount,SalesDate,SalesTime
4,0,47,475
14,0,32,714
16,0,126,268
23,0.2,80,369
9,0,30,889
3,0,28,1162
6,0,22,1289
18,0,81,372
22,0.2,36,984
17,0.2,34,357
8,0,1,313
22,0,55,386
22,0,47,272
25,0,80,1152
11,0,72,533
4,0.1,12,537
15,0,64,763
23,0,23,199
9,0,14,78
7,0,36,260
21,0,19,487
12,0.2,126,1297
23,0,4,1358
22,0,66,1257
18,0,98,324
16,0,53,282
4,0.1,51,1213
13,0.1,98,856
16,0,3,1355
25,0.1,5,309
22,0,65,736
8,0,35,54
12,0,34,511
14,0,42,952
17,0.1,2,1389
12,0,87,1138
11,0.2,84,225
8,0.1,93,1125
11,0,112,1294
5,0,18,499
2,0,98,1389
17,0.2,127,1298
12,0,45,832
24,0,20,1346
10,0,55,337
5,0.1,15,733
6,0,93,445
25,0,91,1059
12,0.2,100,1150
18,0,112,632
8,0,43,768
4,0,62,191
21,0,107,1296
16,0,12,124
5,0,79,660
24,0,82,1204
6,0,84,374
24,0,97,1364
5,0,41,208
22,0,73,1392
12,0.1,30,1290
5,0,36,1085
7,0,41,1273
17,0,95,1381
11,0,70,359
22,0,118,888
7,0,94,996
13,0,84,408
17,0,10,564
6,0,67,368
25,0,103,333
10,0,78,853
25,0,108,1397
2,0,33,510
16,0,107,732
13,0,2,425
18,0,5,923
2,0.1,46,954
18,0,74,754
12,0,9,102
17,0,68,636
15,0,44,936
10,0,88,734
17,0,8,591
4,0,57,653
20,0,20,47
3,0,71,566
15,0,72,382
1,0,87,1278
20,0,82,1315
4,0,59,350
15,0.2,103,390
22,0,62,934
2,0,99,164
21,0,117,113
11,0,84,761
16,0,103,524
6,0,49,805
25,0,14,965
16,0,31,716
11,0,61,1056
15,0,95,957
14,0,81,362
12,0.1,3,1054
15,0,88,821
19,0,6,244
15,0,46,895
11,0,7,1192
18,0.2,50,1412
15,0,98,1100
1,0,93,200
6,0,21,580
19,0,115,765
22,0,61,559
2,0.2,45,322
6,0,124,884
21,0,59,1049
23,0,67,895
12,0,100,446
17,0,52,978
24,0.1,25,1194
15,0,56,950
16,0,13,1337
13,0.1,22,917
21,0,58,295
18,0,85,405
9,0.1,2,395
18,0.1,128,493
16,0.1,65,675
8,0,72,17
10,0.1,45,606
9,0.2,43,254
21,0,95,1010
20,0,12,1365
2,0,68,472
15,0,86,1103
20,0.2,14,1060
25,0,120,1149
14,0,38,1058
11,0,18,1178
17,0,54,263
3,0,125,235
7,0,25,1035
7,0,43,950
25,0,35,1416
5,0,108,528
3,0,118,16
24,0,65,400
15,0.1,88,807
18,0,31,788
25,0,122,881
9,0.2,122,443
2,0,106,1201
25,0,65,205
17,0,48,58
15,0,52,1060
19,0.1,72,1087
4,0,38,239
25,0,84,7
11,0,69,1144
14,0.2,22,1373
5,0.1,58,1246
9,0,97,1246
24,0,83,1408
21,0,21,1111
10,0,52,699
12,0,113,49
1,0,119,1016
21,0,115,94
9,0,60,1134
10,0.1,120,1269
25,0,93,1324
11,0,96,729
23,0,31,578
10,0,84,1418
7,0,86,1178
4,0,80,1359
18,0,88,570
18,0,71,75
9,0,69,636
13,0.2,15,697
20,0,22,559
11,0,42,1255
13,0,119,856
14,0,65,1259
13,0.1,24,279
12,0,63,580
24,0,62,1293
13,0,87,747
24,0,52,754
17,0,62,942
5,0,112,1092
12,0,4,835
3,0,71,689
5,0,118,1369
5,0,99,1247
23,0,78,1052
14,0,79,719
13,0,105,1233
21,0,121,1295
15,0.2,78,504
5,0,112,584
16,0,67,784
3,0,26,286
14,0,41,372
15,0,29,1150
21,0,126,964
19,0,2,938
5,0.2,52,543
17,0,95,229
10,0,92,830
22,0,108,1226
14,0,46,979
4,0,2,935
4,0.2,37,1433
23,0,36,1156
16,0,5,932
12,0,91,71
1,0,68,1361
6,0.1,90,646
15,0.1,61,315
2,0,9,1120
15,0,68,982
20,0,25,1152
6,0,75,117
13,0.2,50,240
12,0,30,736
17,0,12,75
11,0,56,781
17,0,123,1076
21,0.2,67,899
15,0,40,837
3,0,13,25
20,0.2,39,851
6,0,72,151
21,0,20,930
15,0,84,367
12,0,59,1375
13,0.1,56,558
21,0,38,1065
9,0,118,1094
14,0,46,318
21,0,39,772
19,0,102,105
9,0,7,548
10,0,32,1204
24,0,33,237
2,0.2,113,377
22,0,57,1023
22,0,88,1332
14,0.2,13,1128
15,0,89,897
22,0,36,406
19,0.2,27,1287
25,0.1,103,357
5,0,44,1274
19,0,31,1084
25,0,53,793
25,0,7,53
13,0,40,647
24,0,8,53
4,0,97,894
12,0,82,1386
3,0,1,367
20,0,59,716
1,0,75,344
4,0,58,104
23,0,61,393
10,0.2,115,7
9,0.2,21,502
20,0.2,125,839
17,0.1,32,1058
5,0,37,695
14,0,110,1080
22,0.1,38,1413
17,0,0,967
6,0,85,1359
9,0.2,90,136
14,0,15,543
1,0,26,733
14,0,62,880
5,0,81,1237
8,0,83,105
6,0,53,1090
8,0,37,71
21,0,1,719
8,0,2,64
15,0,47,540
24,0,6,849
24,0,74,780
9,0,95,362
12,0.2,37,1314
6,0,0,894
11,0,29,156
25,0.2,2,429
17,0,53,517
9,0,10,513
13,0,26,731
12,0.1,60,1315
21,0.2,50,486
8,0,12,1217
15,0,99,303
18,0,54,676
2,0,83,106
12,0,28,776
1,0,82,697
20,0.1,42,622
21,0,1,1292
12,0,35,273
11,0.1,118,67
22,0,12,652
5,0,44,1378
4,0,48,1281
19,0,42,1201
21,0,17,165
7,0,102,227
5,0.2,27,54
17,0,63,1400
9,0,86,146
18,0,96,155
4,0,82,477
21,0,75,1102
8,0.2,40,137
17,0,5,1324
6,0,49,1402
15,0,41,522
23,0,0,1287
5,0,65,793
17,0,88,730
23,0,30,530
5,0.2,18,1024
11,0,122,1038
10,0,43,432
17,0,37,1131
8,0,104,514
4,0,98,1196
25,0,31,585
4,0,20,761
12,0,115,1392
15,0,81,191
13,0,78,1292
5,0,31,1412
17,0,76,563
23,0,57,851
9,0,116,550
13,0,42,967
2,0,12,666
13,0,54,1267
24,0.2,50,604
12,0.1,20,495
15,0,60,147
4,0,39,1438
14,0,78,372
22,0,125,60
21,0.2,80,255
19,0,62,963
1,0,116,203
14,0,115,840
7,0,49,622
2,0.1,16,1423
23,0,50,1155
10,0,6,627
24,0.1,105,691
20,0.2,121,1033
6,0,113,1051
20,0,102,853
3,0,93,645
24,0,51,235
9,0,26,922
24,0.1,39,854
16,0,9,912
19,0,69,243
11,0,110,1269
4,0,16,397
16,0.1,38,475
6,0,3,612
22,0.2,8,1357
24,0.1,98,841
13,0.1,113,104
19,0,59,492
24,0.2,11,196
4,0,116,216
8,0,12,491
22,0,58,1394
13,0,127,21
23,0,65,979
21,0,50,299
15,0.2,59,629
19,0,125,862
7,0,6,1084
24,0,22,1199
17,0,123,843
21,0,18,284
23,0,123,416
14,0,11,462
1,0,56,100
14,0,123,151
14,0.2,65,504
5,0,51,632
14,0,71,475
11,0,54,789
17,0,99,1069
22,0,107,365
11,0,87,1171
2,0,34,1391
7,0,123,432
20,0,63,595
14,0,32,793
7,0,15,38
25,0.2,92,761
15,0,30,651
18,0.1,94,1111
24,0.1,126,807
1,0,98,1169
12,0,100,782
7,0.2,96,271
25,0,128,1278
13,0,119,32
17,0,7,1354
19,0,45,939
6,0,60,913
23,0,11,546
12,0,44,74
3,0.1,57,560
8,0.2,117,153
14,0.2,0,158
8,0,128,1043
14,0,53,343
7,0,65,1099
12,0,20,382
5,0,25,672
1,0,71,416
11,0,28,1083
18,0,85,64
23,0.2,103,678
16,0,6,1185
17,0,99,1291
25,0,18,1111
24,0,59,747
20,0,104,273
11,0,45,1172
14,0,19,1109
1,0,120,330
21,0.2,109,1305
24,0,50,625
18,0,15,1136
14,0,81,1232
4,0,41,1144
11,0,90,293
5,0,66,1178
10,0,126,114
17,0,119,398
6,0,4,754
17,0,99,387
12,0.2,106,210
23,0,25,783
12,0,29,1141
17,0,124,846
16,0,40,692
7,0,18,19
25,0,20,1014
11,0,103,766
14,0,102,689
5,0,61,549
10,0,26,898
7,0,65,1110
25,0,75,1230
24,0.2,7,617
8,0,100,833
18,0,69,211
20,0.2,41,1341
12,0,11,1046
25,0,81,433
20,0,9,612
18,0.1,51,127
10,0.1,69,143
7,0,72,165
9,0,36,276
8,0,120,1226
9,0,84,669
19,0,80,873
11,0,56,1431
11,0,95,1432
25,0,100,586
7,0,16,153
24,0,112,762
9,0,9,20
25,0,94,1429
17,0,59,507
16,0,124,977
5,0,38,1228
4,0,70,1046
23,0,98,548
13,0,32,13
2,0,112,456
23,0,22,407
13,0,1,754
17,0,75,1359
7,0,42,1314
24,0,56,457
2,0,55,213
25,0.1,8,1030
5,0,98,1319
19,0,54,47
12,0,51,464
11,0,57,166
13,0,28,569
1,0,53,641
16,0,8,883
21,0,27,1272
13,0,77,308
16,0,65,1088
21,0,65,1287
17,0,56,1002
4,0,73,834
24,0.2,0,1322
4,0,76,1407
18,0.2,67,913
16,0,100,1398
19,0,7,119
1,0,86,592
8,0,101,397
11,0,47,821
3,0,69,537
17,0,62,711
14,0.2,119,875
3,0,125,837
22,0,86,1224
6,0,86,1310
12,0,72,71
12,0,47,893
18,0,59,731
15,0,53,1141
11,0.1,68,200
17,0,43,1157
6,0,51,275
12,0,121,87
21,0,38,59
12,0,106,1412
13,0.1,124,1132
1,0,127,749
10,0,118,726
8,0,105,1269
13,0.2,78,629
8,0,53,911
3,0.1,8,867
7,0,63,1410
14,0.2,100,514
6,0,42,1036
6,0,68,921
1,0,66,623
15,0,50,1150
11,0,41,170
8,0,126,11
19,0,63,383
11,0,94,1247
1,0.2,121,664
12,0,43,1208
11,0,88,1017
9,0.2,103,306
13,0,114,463
25,0,79,422
7,0,24,335
25,0.2,57,407
1,0,103,1156
23,0,73,1408
8,0,46,164
19,0.2,14,954
7,0.1,95,1369
2,0,66,1234
11,0,23,1335
7,0.1,21,1132
23,0,102,153
8,0,46,3
22,0,119,161
18,0.2,106,353
6,0,63,965
19,0,71,1411
14,0,88,1350
11,0,76,497
6,0,22,239
5,0,11,431
17,0.2,88,1197
9,0,13,401
12,0,58,1186
11,0,37,654
17,0,115,676
8,0,21,1339
3,0.2,36,978
13,0,110,1281
2,0,0,599
6,0,7,313
19,0.2,95,1226
3,0,107,959
12,0,5,1350
17,0,100,843
17,0,6,1194
24,0.2,47,915
23,0.1,45,511
19,0,104,1170
17,0,3,869
15,0.2,16,761
2,0,19,621
4,0,57,835
1,0,40,1337
25,0,96,698
25,0,52,806
21,0,64,920
11,0.1,71,835
4,0,110,1000
22,0,47,340
22,0,122,141
10,0,87,631
17,0.1,94,357
5,0,66,127
10,0,56,1003
7,0,75,722
9,0,58,416
25,0.2,121,693
17,0,97,1170
15,0,71,127
11,0,67,810
3,0,75,936
19,0,89,388
3,0,126,1078
7,0,58,730
10,0.1,3,211
14,0,6,1151
18,0,69,1286
19,0,122,1382
15,0.2,76,433
17,0,38,1077
19,0,36,918
7,0,56,141
3,0,107,124
14,0.1,19,924
22,0,55,547
11,0,123,1057
16,0,45,97
14,0,110,1140
14,0,55,892
21,0.2,73,1323
10,0,113,137
4,0,11,1161
18,0,49,702
8,0,38,593
25,0,103,106
19,0,76,1042
14,0.2,106,1438
9,0,88,718
2,0,58,1323
10,0,61,652
18,0,84,1027
23,0,51,1244
8,0,117,442
14,0,105,829
7,0,114,141
5,0,92,206
9,0,74,1400
1,0,14,286
10,0,123,192
23,0,124,1375
1,0.2,89,524
22,0,123,348
6,0.1,20,43
5,0,55,709
19,0,32,930
4,0,43,945
12,0.2,2,344
24,0,52,1106
13,0.1,74,810
15,0.1,126,441
2,0.2,43,359
9,0,92,1148
13,0,69,692
8,0,103,680
11,0,112,1347
21,0,101,1229
4,0,115,603
5,0,71,1001
25,0,47,561
3,0,52,444
2,0.1,82,35
20,0,55,1255
14,0,12,1426
10,0,107,1141
2,0,33,1383
4,0,56,526
24,0,58,1187
5,0,35,661
13,0,105,344
3,0,32,745
24,0,109,1136
15,0,64,10
24,0,112,656
7,0,28,170
13,0,4,99
18,0,99,436
24,0,79,763
4,0,68,512
9,0,7,150
25,0,6,1362
24,0,91,1411
18,0,76,602
2,0,87,836
23,0,93,1079
23,0,55,416
1,0,19,340
8,0.1,114,1331
2,0,116,465
5,0,115,1
16,0.1,55,819
1,0,91,1087
10,0,111,211
8,0,47,1418
2,0,86,1233
21,0,0,419
16,0,93,971
15,0,62,870
1,0,52,809
18,0,5,42
14,0,0,1232
3,0,97,1391
21,0,58,525
12,0,105,1247
18,0,124,859
18,0,73,787
25,0,4,461
3,0,54,882
7,0,46,664
13,0,48,825
24,0.1,69,32
13,0.1,98,581
13,0,105,1022
9,0,15,125
24,0.1,15,199
11,0,113,504
2,0.1,76,783
20,0,24,668
1,0,23,311
1,0,41,633
21,0,97,509
21,0,128,625
13,0.2,3,292
9,0,88,1042
3,0.2,0,1116
22,0,12,1422
7,0,8,410
17,0,52,866
25,0,45,358
13,0.2,68,133
4,0,70,175
23,0.2,67,120
21,0,5,880
15,0,79,1070
11,0,74,539
10,0,42,823
14,0.1,107,1054
23,0.2,23,544
1,0,125,0
8,0,78,1169
18,0,21,950
8,0,82,473
3,0,1,987
13,0,25,1019
9,0,111,547
18,0.2,43,970
14,0,44,689
21,0,12,884
5,0,102,505
22,0,25,921
7,0,122,232
15,0.2,56,533
12,0,43,198
8,0,121,961
7,0,74,116
25,0,33,951
15,0.2,97,1168
10,0,87,673
3,0,122,1213
24,0,6,612
7,0,109,195
4,0,116,300
20,0,63,1164
11,0,118,930
12,0.1,87,264
12,0,117,704
13,0,3,778
24,0.1,23,192
13,0,4,107
9,0.2,114,828
12,0,24,474
2,0.1,119,1089
13,0,64,690
23,0,97,592
24,0,112,1366
13,0,111,1080
7,0,57,709
16,0,103,176
21,0,83,498
11,0.2,102,50
14,0,72,1273
24,0,39,477
13,0,18,1029
11,0,90,1240
20,0.2,77,1227
18,0.2,87,718
13,0,71,1077
18,0,5,992
7,0,26,525
21,0,14,55
14,0.1,44,52
10,0,27,631
14,0.2,44,222
12,0,39,1131
13,0,0,569
22,0,107,690
1,0.1,29,304
14,0,41,1175
16,0,54,7
24,0,94,379
10,0,65,436
1,0,115,1266
5,0,70,674
16,0,115,330
15,0.1,89,463
21,0,43,1272
22,0,123,558
11,0,4,1273
16,0,10,949
21,0,40,372
9,0,126,1096
18,0.2,85,1066
4,0.1,18,607
4,0.1,78,633
13,0,68,614
2,0,80,1043
7,0,101,260
24,0.2,45,346
12,0,27,1253
11,0,94,219
6,0,69,571
8,0,41,554
16,0,44,1268
10,0,100,1163
8,0,31,335
20,0.1,93,281
18,0.2,92,1064
5,0.1,31,1032
21,0,92,1348
18,0,33,1326
17,0,91,391
16,0.2,4,1302
17,0,66,1236
7,0.2,50,1088
9,0,117,918
24,0,17,243
9,0,41,262
18,0,53,1219
12,0,77,308
9,0,42,1347
23,0,14,918
4,0,11,1427
4,0.1,75,845
5,0.2,40,276
22,0,67,33
23,0,111,672
13,0,91,134
22,0.1,95,1195
4,0.2,28,1169
14,0,101,981
10,0.1,46,583
17,0.2,34,86
11,0,125,930
20,0,20,1435
19,0,82,673
8,0.1,24,1368
8,0,103,1339
1,0.2,94,1204
9,0,113,464
16,0,73,1253
9,0,95,302
13,0,108,751
14,0,85,633
7,0,89,716
14,0.1,18,1010
10,0,7,580
5,0,107,1080
7,0,122,1113
14,0,91,943
5,0,42,42
14,0,69,716
1,0,3,396
3,0,105,725
21,0,111,1320
25,0,112,136
22,0,67,549
4,0,10,512
14,0.1,44,104
1,0.1,34,206
17,0,71,98
21,0,27,484
15,0,121,734
1,0,53,213
16,0.1,32,243
15,0.1,24,865
9,0.2,85,1034
23,0,70,1310
6,0,90,482
10,0,82,135
5,0,103,56
25,0.2,56,1250
15,0.2,24,903
18,0,122,348
23,0,95,816
14,0,115,1244
19,0,18,615
6,0,94,71
6,0,71,749
12,0,128,1431
9,0,127,772
23,0,37,783
19,0.1,45,349
7,0,79,1404
4,0,119,1420
13,0,95,428
5,0.1,70,512
1,0.2,73,1158
11,0,79,829
2,0.1,60,263
20,0,49,90
10,0,24,440
6,0,9,1421
4,0.1,64,471
25,0,76,1260
12,0,79,1074
19,0,86,1001
2,0,65,748
9,0,14,501
1,0.2,89,932
17,0,120,1427
11,0,55,873
20,0,75,687
5,0,23,616
13,0,106,514
7,0,46,426
5,0,54,1008
1,0,57,668
24,0,89,580
9,0,31,446
21,0.2,22,420
25,0,48,303
2,0,19,526
24,0,100,879
19,0,121,64
23,0.2,97,686
21,0,92,378
4,0,116,959
8,0,112,1154
13,0,126,289
20,0,77,1042
3,0,75,1431
8,0,74,148
24,0,84,555
12,0,21,18
14,0,18,122
22,0.1,114,49
10,0.2,123,585
6,0,127,1100
9,0,50,1011
17,0,1,627
25,0,59,1274
22,0,79,263
4,0,0,1394
4,0,127,1194
1,0,20,181
7,0,18,560
5,0,100,559
9,0,17,348
1,0,48,224
3,0,63,1258
1,0,65,1068
19,0,30,344
19,0,94,537
11,0,100,77
19,0,30,358
12,0.1,112,20
23,0,32,873
20,0.2,18,830
14,0.2,23,1193
7,0,110,906
14,0,48,735
20,0.2,100,483
7,0,112,878
3,0,16,219
1,0.2,112,86
18,0.2,8,1255
22,0,60,986
22,0,25,771
5,0,65,605
24,0,86,376
11,0,122,39
25,0.1,48,326
16,0,127,1052
10,0,99,1230
24,0.1,65,380
12,0,124,231
5,0,115,1327
18,0,72,996
15,0,99,1381
18,0,89,328
24,0,5,1306
20,0,45,691
17,0,21,650
6,0,86,577
2,0,117,1155
15,0,34,368
7,0,72,88
24,0,5,300
3,0,34,973
20,0.2,23,530
8,0,74,360
16,0,102,737
11,0.2,101,201
1,0,48,163
25,0,43,1127
5,0,114,1345
22,0,70,640
18,0,45,1054
11,0,55,1337
12,0.1,112,723
5,0,106,1211
19,0,125,1084
5,0,50,543
10,0.1,43,179
2,0,110,339
3,0,122,1381
16,0,89,492
23,0,94,1357
18,0,38,123
15,0,120,1280
17,0.2,111,628
13,0.1,113,1280
11,0,27,422
18,0.1,57,32
15,0,15,343
17,0,69,1232
2,0.1,28,512
11,0,108,183
16,0,7,906
4,0,44,1052
19,0,104,36
17,0,61,390
3,0,17,688
21,0,75,637
19,0,51,20
3,0,93,231
10,0,9,1216
7,0.2,31,93
10,0,26,11
4,0,36,85
13,0,86,399
20,0,115,383
23,0,60,904
12,0.1,75,594
12,0.1,92,1357
20,0,63,348
18,0,30,347
1,0,104,532
18,0,2,958
12,0,106,620
16,0,35,532
22,0,47,240
20,0,51,871
2,0.2,60,341
25,0,73,516
13,0,114,1098
23,0,70,845
8,0,95,615
22,0.1,58,406
25,0,77,687
2,0,67,0
3,0,127,473
15,0.2,0,834
6,0,33,1072
2,0.1,31,352
25,0,122,393
22,0,87,1245
20,0,87,984
13,0.1,109,631
16,0,73,211
19,0,81,666
9,0.1,35,44
23,0,14,1322
16,0.2,102,1199
20,0,69,1320
5,0,102,467
24,0,84,658
20,0.1,106,481
24,0,42,1070
9,0,109,518
24,0,71,661
5,0,20,1001
2,0,31,641
7,0,63,207
6,0,98,1313
13,0,58,1017
3,0,80,963
1,0.1,24,1435
18,0.1,90,1199
7,0,67,779
12,0.1,51,676
12,0,43,925
2,0.2,18,1009
14,0,31,220
3,0,123,689
22,0,10,791
13,0,25,1093
4,0,126,1361
9,0,8,1044
5,0,112,461
5,0,104,804
9,0,3,173
14,0.1,73,214
3,0,86,597
21,0.2,103,1282
11,0,15,970
17,0,24,1018
2,0.2,112,786
8,0,65,940
9,0,96,929
23,0,123,1118
12,0,105,89
25,0,121,473
7,0,70,342
8,0,85,53
13,0,110,1069
17,0,112,927
15,0,38,160
9,0,124,366
3,0.1,51,47
13,0,119,929
18,0,76,515
23,0,116,126
5,0,14,831
15,0,47,1345
4,0,86,329
7,0,101,13
23,0,127,296
8,0.1,74,401
11,0,127,803
21,0,50,127
18,0,109,295
17,0,42,1206
21,0,40,781
14,0.1,74,826
19,0,85,52
3,0,73,836
11,0,3,1418
6,0.2,68,819
9,0,106,404
21,0,1,523
6,0.2,127,803
1,0,57,1097
9,0,126,393
12,0,124,1311
2,0,27,802
14,0,118,758
23,0,69,856
18,0,4,344
9,0,92,956
3,0,27,792
10,0.1,123,951
23,0.1,80,412
3,0.1,96,678
22,0,109,1202
8,0.2,1,259
15,0,110,826
25,0,89,458
15,0,122,901
2,0,46,202
13,0.2,70,1271
21,0,49,548
8,0,60,1146
16,0,63,871
22,0,68,431
2,0,47,1121
17,0,97,1320
23,0,100,1280
4,0.2,122,836
23,0.1,56,1002
19,0.2,66,170
19,0.2,56,602
2,0.2,2,1128
7,0,49,699
15,0,45,639
15,0,48,791
17,0,113,863
12,0.2,1,765
14,0.1,4,190
6,0,74,707
13,0,18,551
18,0,70,985
14,0,54,701
9,0.1,124,610
12,0,82,1365
3,0,72,673
3,0,121,206
19,0,71,617
13,0,5,310
1,0.2,38,184
7,0.1,66,632
2,0.2,10,157
17,0,39,565
5,0.2,8,1046
7,0,28,1367
3,0,69,1436
12,0,70,138
20,0,34,82
9,0,72,940
21,0,27,830
3,0,124,350
19,0,102,690
7,0,21,1332
11,0,109,1267
5,0,68,82
14,0,34,997
1,0,21,833
11,0.2,98,312
6,0,10,1118
11,0,82,738
14,0.2,116,858
21,0.2,119,435
5,0,58,350
14,0,21,892
12,0,9,1084
9,0,24,64
17,0.1,15,1015
9,0.2,113,556
1,0,71,1254
9,0,122,944
15,0,71,245
16,0.1,112,67
16,0,124,1242
25,0,38,198
13,0,106,481
10,0.2,63,104
15,0.2,41,302
10,0,41,943
18,0.2,18,677
18,0,48,968
10,0.2,28,1356
10,0,113,422
7,0,91,757
14,0,77,782
7,0,1,1021
15,0,89,88
9,0,30,705
9,0.1,66,235
11,0,60,1396
4,0,49,929
10,0,9,374
6,0,16,1212
1,0.1,63,985
2,0,3,781
20,0,30,1173
13,0,20,187
5,0,81,1066
4,0,0,770
3,0.2,82,320
6,0,68,270
3,0.2,1,708
6,0,16,551
1,0,67,824
11,0,51,1027
20,0,50,1012
7,0,13,132
25,0,94,179
17,0,78,7
21,0,51,418
11,0.2,54,1271
25,0,37,337
18,0.2,29,538
6,0,128,919
22,0,46,487
2,0,57,112
17,0,43,1229
11,0,2,1400
7,0,116,497
17,0.2,74,1295
18,0,116,1255
23,0,31,256
1,0,59,771
23,0,48,840
12,0,107,274
25,0,25,599
12,0,42,298
23,0,81,1311
25,0,0,1116
13,0.2,27,639
15,0,88,439
9,0,125,1129
8,0,27,1098
19,0,67,939
20,0,0,5
16,0,93,781
1,0,1,377
24,0,64,995
25,0,128,59
6,0.2,112,767
24,0,117,1276
15,0,103,1112
17,0,56,1131
1,0,35,434
15,0.1,63,1164
13,0,70,785
10,0.1,93,524
15,0,72,665
6,0,124,907
23,0,90,691
4,0,45,630
23,0,52,1216
17,0,112,783
13,0,82,129
21,0,4,24
4,0,10,212
25,0,114,815
8,0.1,114,858
9,0,76,1320
22,0,104,438
6,0,69,80
18,0,116,303
22,0,108,665
20,0,63,249
5,0,77,656
12,0,45,1132
21,0,30,1420
24,0,37,1081
18,0,118,355
2,0,9,494
1,0,9,1092
5,0,71,1038
18,0,29,1061
1,0,44,1204
7,0,46,478
10,0,59,42
6,0,7,1150
11,0,15,484
1,0,57,1254
10,0,112,512
23,0,105,973
6,0,44,1093
2,0,22,718
13,0,30,1314
3,0,10,942
24,0,52,356
9,0,75,970
10,0,114,1178
11,0,51,358
25,0,46,1212
2,0.2,60,1103
3,0,15,1017
12,0,62,296
17,0,15,1360
13,0,13,539
12,0,97,429
6,0,71,839
19,0.2,23,477
17,0,85,1343
24,0,27,836
3,0,38,219
2,0,92,1301
1,0,90,810
4,0.2,113,223
16,0,1,538
24,0,52,756
8,0.1,65,219
9,0,112,898
14,0,58,4
14,0,112,24
20,0,42,1296
14,0,95,453
4,0,29,371
19,0,115,1301
7,0,10,1052
21,0,125,845
9,0,124,920
19,0,55,370
20,0.1,54,1148
17,0,33,947
3,0,20,214
3,0,27,564
11,0,66,1431
20,0.2,102,217
13,0,8,140
4,0,67,549
11,0,24,975
2,0.1,97,279
17,0.1,102,646
1,0,124,646
4,0,96,215
18,0,128,1285
18,0,89,324
13,0,110,450
5,0,86,857
8,0,96,1404
4,0,1,1220
18,0,50,444
15,0,115,1146
19,0,43,478
5,0.1,121,992
17,0,32,528
6,0,90,208
6,0,82,929
3,0,64,944
24,0,44,720
23,0.1,6,1109
13,0,91,817
22,0,122,322
12,0,35,325
12,0,80,505
17,0,71,782
17,0,73,721
4,0,114,224
7,0,84,606
23,0,72,430
8,0,124,1063
1,0,113,385
8,0,122,615
22,0,83,1180
15,0.2,7,1237
7,0,128,731
17,0,8,1327
8,0.1,51,1250
19,0,101,741
25,0,43,1202
11,0,43,865
19,0,115,288
5,0,38,464
14,0,94,1368
23,0.1,82,1157
23,0,104,903
19,0.1,45,1402
5,0,117,1154
7,0.2,36,411
9,0,111,904
22,0.2,40,481
25,0,25,699
9,0,30,464
12,0,71,718
10,0,17,141
6,0.2,66,602
22,0,70,1143
2,0.2,8,1409
23,0,97,621
3,0,33,805
5,0,4,655
10,0,5,244
20,0,15,59
4,0.2,40,344
16,0.1,18,987
25,0,114,184
18,0,104,546
13,0,5,914
1,0,2,959
16,0,83,1122
6,0,19,60
17,0,31,409
21,0,17,788
18,0,87,927
19,0,34,401
17,0.1,21,1390
7,0,77,838
10,0,117,734
16,0,100,147
16,0,115,110
25,0,50,1424
5,0,47,114
22,0.1,65,452
2,0,12,820
17,0,97,1405
17,0,43,316
21,0,97,81
15,0.2,30,1050
2,0,11,979
5,0,39,832
17,0.2,100,1412
5,0.2,42,991
18,0,12,1332
5,0,3,1372
3,0,52,205
3,0,122,445
15,0,80,133
9,0,35,202
12,0,123,16
20,0,83,1080
23,0,66,189
21,0,108,860
3,0.1,10,414
21,0,84,76
22,0,25,450
17,0,55,205
18,0,92,1186
1,0.1,24,723
15,0.1,87,1282
25,0,59,180
5,0,4,273
18,0,122,645
15,0,11,580
10,0,128,1310
21,0,52,727
8,0,11,598
20,0,121,363
17,0.1,53,803
19,0,95,739
16,0,76,538
18,0,1,407
12,0,48,365
22,0,44,752
19,0.1,70,1216
25,0,83,459
25,0,96,476
18,0,84,1360
24,0,112,648
17,0,65,90
20,0,47,812
16,0,91,54
22,0,36,1128
7,0.1,98,967
9,0,6,302
20,0,114,1100
24,0,30,969
5,0,120,1012
5,0,125,57
21,0,24,337
13,0,64,1330
9,0,111,1283
12,0.1,127,52
4,0.1,52,180
1,0,32,753
3,0,48,378
9,0,88,554
7,0,34,126
10,0,93,68
21,0,55,114
5,0,86,863
18,0,17,33
9,0,120,896
25,0,122,176
12,0,91,997
21,0,66,1312
15,0,75,743
25,0.2,39,468
10,0.1,29,306
4,0,99,1204
9,0,82,985
7,0,5,1352
7,0,101,927
20,0.2,13,546
8,0,66,325
2,0,125,502
3,0.2,80,926
25,0,15,1271
2,0,119,827
15,0,94,1050
21,0.2,39,486
4,0,125,301
16,0,115,58
20,0,13,974
17,0.1,65,1037
19,0,100,1086
21,0,101,1373
7,0,63,1286
5,0,37,1219
16,0.2,125,1351
12,0.1,50,634
5,0,69,173
23,0,37,320
21,0,69,50
5,0,53,570
13,0,32,348
22,0,108,592
5,0,100,782
9,0,105,1423
20,0,60,313
22,0.2,21,330
18,0,96,211
10,0.2,15,314
10,0,46,914
12,0,46,882
21,0,39,186
15,0,29,683
23,0,77,827
7,0,51,1223
9,0,54,912
1,0,49,306
21,0,66,925
13,0.1,111,1317
12,0,14,1239
7,0.1,41,1344
8,0,31,888
24,0,118,1375
15,0.2,54,700
7,0.1,33,1239
21,0.2,111,616
24,0,57,1068
6,0,47,751
19,0.2,45,1428
